,loss,test_loss,acc,test_acc
295,0.9106155058036104,0.9186268024110563,0.9941864854662137,0.9862589656474141
296,0.9115023027007706,0.9201350770710747,0.9934314835787089,0.9845979614949038
297,0.909554393251161,0.91865006060416,0.9953189882974708,0.9862589656474141
298,0.9100483542191233,0.9185140104109538,0.9947904869762174,0.9861834654586636
299,0.9102435755556908,0.9194444466904166,0.9946394865987165,0.9855039637599095
300,0.9102658147109304,0.9194343746572301,0.994563986409966,0.9856549641374104
301,0.9108231699697061,0.9205948336112902,0.9938844847112118,0.9842204605511514
302,0.9103334014830382,0.9183601375651245,0.9944884862212156,0.9866364665911664
303,0.9095224111840345,0.9193863560612076,0.9953944884862213,0.9856549641374104
304,0.9100255682560556,0.9184684367571476,0.9948659871649679,0.986409966024915
305,0.9096285918196618,0.9218088195519747,0.9952434881087203,0.982710456776142
306,0.9113311869798651,0.9188704405717804,0.9935069837674594,0.9861079652699132
307,0.9106923109955258,0.9200394406986697,0.9940354850887128,0.9847489618724047
308,0.9106936732640013,0.9240093130420372,0.9939599848999623,0.9805209513023783
309,0.9124087974933035,0.9212001468536358,0.9924499811249529,0.983691959229898
310,0.9101228869479635,0.9184433961836036,0.9947904869762174,0.986560966402416
311,0.9095579325288966,0.9188048440765068,0.9954699886749717,0.9861079652699132
312,0.9102855405369819,0.9176962941453077,0.9946394865987165,0.9873159682899207
313,0.9095843409858464,0.9187774914474303,0.9953189882974708,0.9858814647036618
314,0.9092518940639956,0.9175794707692188,0.9955454888637222,0.9873159682899207
315,0.9104060304625599,0.9192421842312467,0.994563986409966,0.9854284635711589
316,0.9099319358378792,0.9185827172896712,0.9948659871649679,0.9863344658361646
317,0.9136348198289457,0.9182889729306318,0.9911664779161948,0.9863344658361646
318,0.909168989762016,0.9186017316032723,0.9957719894299736,0.986409966024915
319,0.9108847779928199,0.9196373972915797,0.9940354850887128,0.9849754624386561
320,0.9158448684906614,0.91977857031684,0.9887504718761797,0.9846734616836542
321,0.9104292955663469,0.9200127280276754,0.9944884862212156,0.9846734616836542
